Time_s,P_solar_STK_W,P_solar_model_W,P_demand_W,P_battery_W,SOC_pct,V_bus_V,P_surplus_W,P_deficit_W,LoadShed,Eclipse_flag,Pointing_mode,Theta_deg,Distance_AU,Beta_deg,Altitude_km,Comm_flag
197999.999996647,0,0,365.5,365.5,28.1636922200537,26.8353969184029,0,0,1,0,2,127.965,1.4090701090145,-44.6232180290035,2132.34194679814,1
198060.000003129,0,0,365.5,365.5,28.0535275306247,26.8295214683,0,0,1,0,2,128.65,1.40907,-44.6222184207143,2061.40086064239,1
198119.999999553,0,0,365.5,365.5,27.9433628411957,26.8236460181971,0,0,1,0,2,129.318,1.40907,-44.6210773458617,1990.00898568724,1
198179.999995977,0,0,365.5,365.5,27.8331981517667,26.8177705680942,0,0,1,0,2,129.968,1.40906997652196,-44.6199295658678,1918.21910053567,1
198240.000002459,0,0,365.5,365.5,27.7230334623377,26.8118951179913,0,0,1,0,2,130.597,1.40906955614483,-44.6186684344837,1846.08913355841,1
198299.999998882,0,0,365.5,365.5,27.6128687729087,26.8060196678885,0,0,1,0,2,131.203,1.40906913576777,-44.617407303311,1773.68263682446,1
198359.999995306,0,0,365.5,365.5,27.5027040834797,26.8001442177856,0,0,1,0,2,131.783,1.409069,-44.6160633762597,1701.06924279429,1
198420.000001788,0,0,365.5,365.5,27.3925393940507,26.7942687676827,0,0,1,0,2,132.334,1.409069,-44.6146799526833,1628.32519597248,1
198479.999998212,0,0,365.5,365.5,27.2823747046216,26.7883933175798,0,0,1,0,2,132.853,1.40906874428823,-44.6132328646931,1555.53388079862,1
198540.000004694,0,0,365.5,365.5,27.1722100151926,26.7825178674769,0,0,1,0,2,133.337,1.4090682414134,-44.6117242401997,1482.78639304205,1
198600.000001118,0,0,365.5,365.5,27.0620453257636,26.7766424173741,0,0,1,0,2,133.781,1.409068,-44.6101498801097,1410.18212428108,1
198659.999997541,0,0,365.5,365.5,26.9518806363346,26.7707669672712,0,0,1,0,2,134.181,1.409068,-44.6085148245666,1337.82936145132,1
198720.000004023,0,0,365.5,365.5,26.8417159469056,26.7648915171683,0,0,1,0,2,134.534,1.4090676139042,-44.6068417126073,1265.84588958051,1
198780.000000447,0,0,365.5,365.5,26.7315512574766,26.7590160670654,0,0,1,0,2,134.834,1.40906705037049,-44.6051511114739,1194.35958885368,1
198839.999996871,0,0,365.5,365.5,26.6213865680476,26.7531406169625,0,0,1,0,2,135.077,1.40906646991942,-44.6028796776681,1123.50900869403,1
198900.000003353,0,0,365.5,365.5,26.5112218786186,26.7472651668597,0,0,1,0,2,135.257,1.409066,-44.600595768001,1053.44389410441,1
198959.999999776,0,0,365.5,365.5,26.4010571891896,26.7413897167568,0,0,1,0,2,135.369,1.409066,-44.598498403686,984.325646570267,1
199019.9999962,0,0,365.5,365.5,26.2908924997606,26.7355142666539,0,0,1,0,2,135.409,1.40906547253843,-44.5964176152934,916.32768757934,1
199080.000002682,0,0,365.5,365.5,26.1807278103315,26.729638816551,0,0,1,0,2,135.37,1.40906479909799,-44.5939954899305,849.6356764682,1
199139.999999106,0,0,365.5,365.5,26.0705631209025,26.7237633664481,0,0,1,0,2,135.247,1.40906416537102,-44.5908268551038,784.447565925212,1
199199.99999553,0,0,365.5,365.5,25.9603984314735,26.7178879163453,0,0,1,0,2,135.036,1.409064,-44.5880716872608,720.973421253176,1
199260.000002012,0,0,365.5,365.5,25.8502337420445,26.7120124662424,0,0,1,0,2,134.731,1.40906386184232,-44.5854473692613,659.43496162475,1
199319.999998435,0,0,365.5,365.5,25.7400690526155,26.7061370161395,0,0,1,0,2,134.329,1.40906319117406,-44.5827646962266,600.064780510901,1
199380.000004917,0,0,365.5,365.5,25.6299043631865,26.7002615660366,0,0,1,0,2,133.826,1.40906250747448,-44.5795373723991,543.105156950228,1
199440.000001341,0,0,365.5,365.5,25.5197396737575,26.6943861159337,0,0,1,0,2,133.22,1.409062,-44.5760690398798,488.806443905611,1
199499.999997765,0,0,365.5,365.5,25.4095749843285,26.6885106658309,0,0,1,0,2,132.508,1.409062,-44.5725339723665,437.424960675672,1
199560.000004247,0,0,365.5,365.5,25.2994102948995,26.682635215728,0,0,1,0,2,131.689,1.40906138446197,-44.5695378478928,389.220365078866,1
199620.000000671,0,0,365.5,365.5,25.1892456054705,26.6767597656251,0,0,1,0,2,130.763,1.40906065096406,-44.5666038562546,344.452499461819,1
199679.999997094,0,0,365.5,365.5,25.0790809160414,26.6708843155222,0,0,1,0,2,129.732,1.40906,-44.5635642631806,303.377732697696,1
199740.000003576,0,0,219.3,219.3,24.9689162266124,26.6650088654193,0,0,1,0,2,128.597,1.40906,-44.5600474186544,266.244833739046,1
199800,0,0,219.3,219.3,24.902817412955,26.6614835953576,0,0,1,0,2,127.363,1.409059,-44.5569315393911,233.290478293621,1
199859.999996424,0,0,219.3,219.3,24.8367185992976,26.6579583252959,0,0,1,0,2,126.033,1.409059,-44.5547942659254,204.734527164834,1
199920.000002906,0,0,219.3,219.3,24.7706197856402,26.6544330552341,0,0,1,0,2,124.613,1.409059,-44.5522595541234,180.775242578856,1
199979.999999329,0,0,219.3,219.3,24.7045209719828,26.6509077851724,0,0,1,0,2,123.11,1.40905822978134,-44.5496893440143,161.584646197159,1
200039.999995753,0,0,219.3,219.3,24.6384221583254,26.6473825151107,0,0,1,0,2,121.531,1.409058,-44.5481630374943,147.303966423055,1
200100.000002235,0,0,219.3,219.3,24.572323344668,26.643857245049,0,0,1,0,2,119.882,1.409058,-44.5460670348115,138.038371729117,1
200159.999998659,0,0,219.3,219.3,24.5062245310106,26.6403319749872,0,0,1,0,2,118.173,1.40905781068728,-44.546,133.84972914961,1
200219.999995083,0,0,219.3,219.3,24.4401257173532,26.6368067049255,0,0,1,0,2,116.411,1.409057,-44.546,134.751134087463,1
200280.000001565,0,0,219.3,219.3,24.3740269036958,26.6332814348638,0,0,1,0,2,114.608,1.409057,-44.5452940134565,140.710991863123,1
200339.999997988,0,0,219.3,219.3,24.3079280900383,26.629756164802,0,0,1,0,2,112.771,1.409057,-44.545,151.664258587662,1
200400.00000447,0,0,219.3,219.3,24.2418292763809,26.6262308947403,0,0,1,0,2,110.91,1.409057,-44.5448539221387,167.518294870411,1
200460.000000894,0,0,219.3,219.3,24.1757304627235,26.6227056246786,0,0,1,0,2,109.034,1.409057,-44.544,188.151432006259,1
200519.999997318,0,0,219.3,219.3,24.1096316490661,26.6191803546169,0,0,1,0,2,107.151,1.409057,-44.5436800110265,213.411954377723,1
200580.0000038,0,0,219.3,219.3,24.0435328354087,26.6156550845551,0,0,1,0,2,105.268,1.409057,-44.543,243.120449355778,1
200640.000000224,5.625,0,219.3,213.675,23.9774340217513,26.6121298144934,0,0,1,0,2,103.391,1.40905766792716,-44.543,277.073927216567,1
200699.999996647,14.867,0,219.3,204.433,23.9130306291008,26.6086949668854,0,0,1,0,2,101.528,1.409058,-44.5424430732817,315.050392235974,1
200760.000003129,26.386,0,219.3,192.914,23.8514128508408,26.6054086853782,0,0,1,0,2,99.682,1.409058,-44.542,356.813441060029,1
200819.999999553,42.727,0,219.3,176.573,23.7932669933948,26.6023075729811,0,0,1,0,2,97.86,1.40905810448744,-44.5418955125616,402.116720522746,1
200879.999995977,59.737,0,219.3,159.563,23.7400464470021,26.5994691438401,0,0,1,0,2,96.064,1.40905882286102,-44.541177138978,450.708093242979,1
200940.000002459,77.685,0,219.3,141.615,23.6919528537343,26.5969041521992,0,0,1,0,2,94.299,1.40905952070501,-44.5404792949851,502.333422923391,1
200999.999998882,98.044,0,219.3,121.256,23.6492689344635,26.5946276765047,0,0,1,0,2,92.565,1.40906,-44.5397968090351,556.739885408528,1
201059.999995306,117.465,0,219.3,101.835,23.6127213843092,26.5926784738298,0,0,1,0,2,90.866,1.40906,-44.5391338696506,613.678807589039,1
201120.000001788,141.976,32.7001916899904,219.3,77.324,23.5820274823995,26.591041465728,0,0,1,0,2,89.204,1.40906051060475,-44.5384893952502,672.90799713491,1
201179.999998212,177.738,99.4707973885104,219.3,41.562,23.5587213963655,26.5897984744728,0,0,1,0,2,87.578,1.40906114682769,-44.5377063446285,734.193581107952,1
201240.000004694,216.312,164.603926108771,219.3,2.98799999999997,23.5461942696294,26.5891303610469,0,0,1,0,2,85.99,1.4090617714048,-44.5364571903923,797.311431964182,1
201300.000001118,259.574,228.056666617615,222.8,-36.774,23.5452936619905,26.5890823286395,0,0,1,0,2,84.44,1.40906277284867,-44.5356135756643,862.048157136692,1
201359.999997541,299.086,289.793078904106,282.3,-16.786,23.5558234471467,26.5896439171812,0,0,1,0,2,82.928,1.40906399185291,-44.5350040735432,928.201758965167,1
201420.000004023,340.205,349.78409211352,282.3,-57.905,23.560629912955,26.5899002620243,0,0,1,0,2,81.454,1.40906458998981,-44.533820020382,995.581992736093,1
201480.000000447,379.984,408.006139580334,367.7,-12.284,23.5772103015304,26.590784549415,0,0,1,0,2,80.018,1.40906517891388,-44.5324632583552,1064.01047054761,1
201539.999996871,421.371,464.481785835847,380.3,-41.071,23.5807276746979,26.5909721426506,0,0,1,0,2,78.619,1.40906575661461,-44.5307301561707,1133.32057831116,1
201600.000003353,462.222,519.237795807457,429.3,-32.922,23.5924878532521,26.5915993521734,0,0,1,0,2,77.256,1.40906664894266,-44.5293510573413,1203.35722237536,1
201659.999999776,504.412,572.265206298715,429.3,-75.112,23.601914665318,26.5921021154836,0,0,1,0,2,75.929,1.40906777032267,-44.5282296773286,1273.97646610182,1
201719.9999962,547.539,623.559548962776,429.3,-118.239,23.6234220679029,26.5932491769548,0,0,1,0,2,74.638,1.40906886350835,-44.5271364916492,1345.04507266459,1
201780.000002682,590.399,673.198868689674,584.7,-5.69899999999996,23.6572783594973,26.5950548458399,0,0,1,0,2,73.381,1.40906994943215,-44.5260505678486,1416.43999723229,1
201839.999999106,636.338,721.224224842373,612,-24.338,23.6589101984488,26.5951418772506,0,0,1,0,2,72.157,1.40907049842732,-44.5245047180332,1488.047832728,1
201899.99999553,679.198,767.638924208212,675,-4.19799999999998,23.6658790870966,26.5955135513118,0,0,1,0,2,70.966,1.40907106014284,-44.5229398571629,1559.76424466679,1
201960.000002012,721.119,812.487133337832,675,-46.119,23.6670811330553,26.5955776604296,0,0,1,0,2,69.807,1.40907254332129,-44.5214566787084,1631.49338567424,1
202019.999998435,762.103,855.778219807402,731,-31.103,23.6802867446728,26.5962819597159,0,0,0,0,2,68.68,1.40907401668057,-44.5199749791452,1703.14734235194,1
202080.000004917,801.077,897.599542410805,731,-70.077,23.689192708335,26.5967569444445,0,0,0,0,2,67.583,1.40907495029306,-44.5185745604054,1774.64555951757,1
202140.000001341,840.721,937.999178667821,731,-109.721,23.7092584002476,26.5978271146799,0,0,0,0,2,66.515,1.4090758839054,-44.5171741419004,1845.91432619694,1
202199.999997765,876.481,976.951700341809,731,-145.481,23.7406756667166,26.5995027022249,0,0,0,0,2,65.477,1.40907680392635,-44.5157941104723,1916.88624254607,1
202260.000004247,912.777,1014.54568128182,731,-181.777,23.7823323718429,26.601724393165,0,0,0,0,2,64.467,1.40907772201736,-44.5144169739548,1987.49975192913,1
202320.000000671,946.125,1050.79467294463,731,-215.125,23.8343819926714,26.6045003729425,0,0,0,0,2,63.485,1.40907896703569,-44.5130329643118,2057.69867071824,1
202379.999997094,978.135,1085.75065106842,731,-247.135,23.895980405456,26.6077856216243,0,0,0,0,2,62.53,1.40908035403025,-44.5116459697459,2127.43176763034,1
202440.000003576,1011.215,1119.42964578762,731,-280.215,23.9667444902602,26.6115597061472,0,0,0,0,2,61.602,1.40908150762887,-44.5104923711323,2196.65235830691,1
202500,1043.358,1151.88387156081,731,-312.358,24.046980628498,26.6158389668532,0,0,0,0,2,60.7,1.40908245777013,-44.5095422298669,2265.31793718998,1
202559.999996424,1074.028,1183.12923907313,731,-343.028,24.136420521679,26.6206090944895,0,0,0,0,2,59.824,1.40908344636395,-44.5083304540725,2333.38983026204,1
202620.000002906,1103.625,1213.217914842,731,-372.625,24.2346423942677,26.6258475943609,0,0,0,0,2,58.973,1.40908448607229,-44.5067708915695,2400.83287428813,1
202679.999999329,1129.607,1242.16661450127,731,-398.607,24.341339005837,26.6315380803113,0,0,0,0,2,58.147,1.40908553730709,-44.5054626929049,2467.61512618806,1
202739.999995753,1157.731,1269.99248375583,731,-426.731,24.4554752453479,26.6376253464186,0,0,0,0,2,57.346,1.4090865998087,-44.5044001912963,2533.70758990732,1
202800.000002235,1183.847,1296.74705742364,731,-452.847,24.5776644483042,26.6441421039096,0,0,0,0,2,56.569,1.40908783174338,-44.5034455044129,2599.08396579887,1
202859.999998659,1208.89,1322.41340612365,731,-477.89,24.7073316484633,26.651057687918,0,0,0,0,2,55.817,1.40908916605515,-44.5025559632357,2663.72042173852,1
202919.999995083,1233.264,1347.07724914015,731,-502.264,24.8441696053981,26.6583557122879,0,0,0,0,2,55.088,1.40909045618584,-44.5015438141618,2727.59538407414,1
202980.000001565,1255.629,1370.68831532599,731,-524.629,24.9879867591404,26.6660259604875,0,0,0,0,2,54.384,1.40909167268161,-44.5003273183893,2790.68934333833,1
203039.999997988,1278.664,1393.33097394427,731,-547.664,25.1382078571101,26.6740377523792,0,0,0,0,2,53.703,1.40909288917718,-44.4991108228207,2852.98467742677,1
203100.00000447,1299.957,1415.021978109,731,-568.957,25.2950247456132,26.682401319766,0,0,0,0,2,53.045,1.40909402017891,-44.4979798210877,2914.46548753019,1
203160.000000894,1318.973,1435.71263260341,731,-587.973,25.4579386242542,26.6910900599602,0,0,0,0,2,52.412,1.40909514261129,-44.4968573887048,2975.11745366328,1
203219.999997318,1336.516,1455.51789559438,731,-605.516,25.6262975019307,26.700069200103,0,0,0,0,2,51.801,1.40909624698557,-44.4957530144283,3034.927697318,1
203280.0000038,1355.8,1474.35729437308,731,-624.8,25.7996796031074,26.7093162454991,0,0,0,0,2,51.215,1.40909729294393,-44.494707056071,3093.88465252817,1
203340.000000224,1373.343,1492.31188549528,731,-642.343,25.978583441842,26.7188577835649,0,0,0,0,2,50.652,1.40909833890211,-44.493661097889,3151.97795983162,1
203399.999996647,1389.279,1509.39728115078,731,-658.279,26.1625105040767,26.7286672268841,0,0,0,0,2,50.112,1.4090994810904,-44.4926391821993,3209.1983553886,1
203460.000003129,1405.482,1525.59755976969,731,-674.482,26.3510006450152,26.7387200344008,0,0,0,0,2,49.596,1.40910078857921,-44.491658565594,3265.53757634625,1
203519.999999553,1417.935,1540.89787909838,731,-686.935,26.544130316842,26.7490202835649,0,0,0,0,2,49.105,1.4091020960678,-44.490677949153,3320.98828058161,1
203579.999995977,1432.398,1555.37603107538,731,-701.398,26.7408257529193,26.7595107068224,0,0,0,0,2,48.637,1.40910338005819,-44.489714956358,3375.54395526461,1
203640.000002459,1445.654,1569.01572504332,731,-714.654,26.9416624921651,26.7702219995821,0,0,0,0,2,48.193,1.40910461141482,-44.4887914388862,3429.19884950359,1
203699.999998882,1457.438,1581.83123986967,731,-726.438,27.1462949248908,26.7811357293275,0,0,0,0,2,47.773,1.40910584277124,-44.4878679215693,3481.9479133807,1
203759.999995306,1469.221,1593.83640890621,731,-738.221,27.3543015618989,26.7922294166346,0,0,0,0,2,47.377,1.40910707006212,-44.4869474534106,3533.78672466112,1
203820.000001788,1481.674,1604.98449300368,731,-750.674,27.5656821168516,26.8035030462321,0,0,0,0,2,47.007,1.40910823388478,-44.4860745864128,3584.7114372785,1
203879.999998212,1488.636,1615.37857808061,731,-757.636,27.7806284360549,26.8149668499229,0,0,0,0,2,46.66,1.40910939770725,-44.4852017195613,3634.7187349945,1
203940.000004694,1498.678,1624.94087556377,731,-767.678,27.9975682388134,26.8265369727367,0,0,0,0,2,46.339,1.40911056152992,-44.4843288525635,3683.80577664697,1
204000.000001118,1508.319,1633.7130696883,731,-777.319,28.2173834454589,26.8382604504245,0,0,0,0,2,46.043,1.40911170161449,-44.4834737891292,3731.97015429107,1
204059.999997541,1515.549,1641.70592483459,731,-784.549,28.4399592345455,26.8501311591758,0,0,0,0,2,45.772,1.4091128273497,-44.4826294877274,3779.20985784642,1
204120.000004023,1521.037,1648.92937004085,731,-790.037,28.6646052457096,26.8621122797712,0,0,0,0,2,45.526,1.40911395308509,-44.481785186184,3825.52323482175,1
204180.000000447,1526.258,1655.3632754897,731,-795.258,28.8908226785559,26.874177209523,0,0,0,0,2,45.306,1.40911509738611,-44.4809610455563,3870.90895574538,1
204239.999996871,1532.952,1661.04474964677,731,-801.952,29.1185350808997,26.8863218709813,0,0,0,0,2,45.111,1.40911648828394,-44.4804046864229,3915.36598374689,1
204300.000003353,1536.833,1665.95267663109,731,-805.833,29.3481642282762,26.8985687588414,0,0,0,0,2,44.942,1.40911787918201,-44.4798483271962,3958.89355063351,1
204359.999999776,1540.447,1670.12264104936,731,-809.447,29.5789046525384,26.910874914802,0,0,0,0,2,44.798,1.40911927007984,-44.4792919680628,4001.49112716552,1
204419.9999962,1545.667,1673.50265242834,731,-814.667,29.8106799015015,26.9232362614134,0,0,0,0,2,44.681,1.40912052900782,-44.4786032441367,4043.15839790841,1
204480.000002682,1548.209,1676.15523712223,731,-817.209,30.0439498336244,26.93567732446,0,0,0,0,2,44.589,1.40912164220116,-44.4777683491278,4083.89524114177,1
204539.999999106,1550.751,1678.02595787661,731,-819.751,30.2779476363588,26.9481572072725,0,0,0,0,2,44.524,1.40912275539432,-44.4769334542589,4123.70171141022,1
204599.99999553,1550.481,1679.17507402773,731,-819.481,30.5126733097046,26.9606759098509,0,0,0,0,2,44.484,1.40912386858748,-44.47609855939,4162.57801451656,1
204660.000002012,1549.675,1679.57529653517,731,-818.675,30.7473216718526,26.9731904891655,0,0,0,0,2,44.47,1.40912500236309,-44.4752482276817,4200.52449655288,1
204719.999998435,1551.279,1679.22722995005,731,-820.279,30.9817392457579,26.9856927597738,0,0,0,0,2,44.482,1.40912613889347,-44.4743958298959,4237.54162546792,1
204780.000004917,1549,1678.15920771818,731,-818,31.2166161054463,26.9982195256238,0,0,0,0,2,44.519,1.40912727542404,-44.4735434319672,4273.62997528478,1
204840.000001341,1546.855,1676.34103054819,731,-815.855,31.4508404013568,27.0107114880724,0,0,0,0,2,44.582,1.40912839132001,-44.4727391199955,4308.79021467521,1
204899.999997765,1545.781,1673.7702311474,731,-814.781,31.6844505027505,27.02317069348,0,0,0,0,2,44.671,1.40912947092263,-44.4720193849153,4343.0230960081,1
204960.000004247,1541.493,1670.47212887018,731,-810.493,31.9177530773792,27.0356134974602,0,0,0,0,2,44.785,1.40913055052543,-44.4712996497144,4376.32943989547,1
205020.000000671,1537.472,1666.471391792,731,-806.472,32.1498278356498,27.0479908179013,0,0,0,0,2,44.923,1.40913163091516,-44.4707896949462,4408.71012747087,1
205079.999997094,1533.452,1661.70481817943,731,-802.452,32.3807512297471,27.0603067322532,0,0,0,0,2,45.087,1.40913271186635,-44.4704293778844,4440.16609375434,1
205140.000003576,1528.494,1656.25352595493,731,-797.494,32.6105235460086,27.0725612557871,0,0,0,0,2,45.274,1.40913379281771,-44.4700690607621,4470.69831234615,1
205200,1521.394,1650.0523566701,731,-790.394,32.8388761996062,27.084740063979,0,0,0,0,2,45.486,1.40913492424524,-44.4693068160723,4500.30778994586,1
205259.999996424,1517.508,1643.12289501672,731,-786.508,33.0651958550364,27.0968104456019,0,0,0,0,2,45.722,1.40913606764137,-44.4684492689689,4528.99556098007,1
205320.000002906,1507.997,1635.48630869949,731,-776.997,33.2904028018921,27.1088214827676,0,0,0,0,2,45.981,1.4091372110377,-44.4675917217218,4556.76267990925,1
205379.999999329,1499.155,1627.1339082851,731,-768.155,33.5128863902168,27.1206872741449,0,0,0,0,2,46.263,1.40913832269628,-44.4668386518615,4583.6102115419,1
205439.999995753,1491.787,1618.05632058159,731,-760.787,33.7328381799786,27.1324180362655,0,0,0,0,2,46.568,1.4091393637077,-44.4663181461521,4609.53922908154,1
205500.000002235,1482.544,1608.27323323397,731,-751.544,33.9506802330505,27.144036279096,0,0,0,0,2,46.895,1.40914040471929,-44.4657976403554,4634.55080719562,1
205559.999998659,1471.426,1597.80452565196,731,-740.426,34.1658756661138,27.1555133688594,0,0,0,0,2,47.243,1.40914144573071,-44.4652771346459,4658.64601670457,1
205619.999995083,1462.049,1586.60937046736,731,-731.049,34.3778875958495,27.1668206717786,0,0,0,0,2,47.613,1.40914256367727,-44.4647745290919,4681.82591921363,1
205680.000001565,1450.261,1574.70690469139,731,-719.261,34.5872145363153,27.1779847752702,0,0,0,0,2,48.004,1.40914376923262,-44.4642923069536,4704.09156535509,1
205739.999997988,1438.608,1562.11675138579,731,-707.608,34.7931661271477,27.1889688601145,0,0,0,0,2,48.415,1.40914497478776,-44.4638100848961,4725.44399006721,1
205800.00000447,1425.749,1548.85871096443,731,-694.749,34.9957810239456,27.1997749879438,0,0,0,0,2,48.845,1.40914618034311,-44.4633278627577,4745.88420590043,1
205860.000000894,1413.024,1534.89099079666,731,-682.024,35.1947139033582,27.2103847415124,0,0,0,0,2,49.295,1.4091472905334,-44.4627820999493,4765.41320391731,1
205919.999997318,1399.362,1520.23336055555,731,-668.362,35.3900031346468,27.2208001671812,0,0,0,0,2,49.764,1.40914819816653,-44.462101375102,4784.03194743625,1
205980.0000038,1383.557,1504.93708684364,731,-652.557,35.5813804193208,27.2310069556971,0,0,0,0,2,50.25,1.40914910579981,-44.4614206501406,4801.74137300076,1
206040.000000224,1368.957,1488.92823170513,731,-637.957,35.7682321355389,27.2409723805621,0,0,0,0,2,50.755,1.40915001343294,-44.4607399252932,4818.54238289323,1
206099.999996647,1353.554,1472.25901385266,731,-622.554,35.9509033203142,27.2507148437501,0,0,0,0,2,51.277,1.40915092106607,-44.4600592004459,4834.43584708219,1
206160.000003129,1336.41,1454.95077901458,731,-605.41,36.1291640444172,27.2602220823689,0,0,0,0,2,51.815,1.40915198513896,-44.4596059444161,4849.42259749843,1
206219.999999553,1318.463,1436.99384508333,731,-587.463,36.3025157937903,27.2694675090021,0,0,0,0,2,52.369,1.4091530641126,-44.4591743549607,4863.50342999099,1
206279.999995977,1300.247,1418.37821424672,731,-569.247,36.470728639204,27.2784388607575,0,0,0,0,2,52.939,1.40915414308624,-44.4587427655054,4876.67909847736,1
206340.000002459,1284.845,1399.12686540102,731,-553.845,36.6337255557984,27.2871320296426,0,0,0,0,2,53.524,1.40915522206006,-44.4583111759776,4888.95031487067,1
206399.999998882,1262.21,1379.230537733,731,-531.21,36.7923122980582,27.2955899892298,0,0,0,0,2,54.124,1.40915628868841,-44.457826786954,4900.31775032118,1
206459.999995306,1243.459,1358.747108636,731,-512.459,36.9444177848927,27.3037022818609,0,0,0,0,2,54.737,1.40915732341372,-44.4572059517652,4910.78202875554,1
206520.000001788,1222.566,1337.635097485,731,-491.566,37.0911541522008,27.3115282214507,0,0,0,0,2,55.364,1.40915835813921,-44.4565851164724,4920.34372901975,1
206579.999998212,1201.672,1315.9202778704,731,-470.672,37.2319080644789,27.3190350967722,0,0,0,0,2,56.004,1.40915939286453,-44.4559642812836,4929.00338399695,1
206640.000004694,1178.904,1293.62959035398,731,-447.904,37.3666792353894,27.3262228925541,0,0,0,0,2,56.656,1.40916042759002,-44.4553434459908,4936.76147752893,1
206700.000001118,1156.806,1270.7220508857,731,-425.806,37.4949310679511,27.3330629902907,0,0,0,0,2,57.321,1.40916144656187,-44.4548213752538,4943.6184436309,1
206759.999997541,1133.368,1247.26029279826,731,-402.368,37.61685540847,27.3395656217851,0,0,0,0,2,57.997,1.40916244602876,-44.4544215884964,4949.57466811615,1
206820.000004023,1110.064,1223.23899454622,731,-379.064,37.7320685643342,27.3457103234312,0,0,0,0,2,58.684,1.40916344549582,-44.454021801672,4954.63048558066,1
206880.000000447,1086.091,1198.6530827939,731,-355.091,37.8406089048049,27.3514991415896,0,0,0,0,2,59.382,1.40916444496271,-44.4536220149146,4958.78618151533,1
206939.999996871,1061.315,1173.56892335796,731,-330.315,37.9422848699139,27.3569218597287,0,0,0,0,2,60.089,1.40916544442961,-44.4532222281572,4962.04198746846,1
207000.000003353,1037.074,1147.91188623937,731,-306.074,38.0368665304319,27.3619662149564,0,0,0,0,2,60.807,1.40916634521383,-44.4527410896262,4964.39808489793,1
207059.999999776,1010.423,1121.78598479844,731,-279.423,38.1245070770657,27.3666403774435,0,0,0,0,2,61.533,1.40916712248886,-44.4521581333538,4965.85460199675,1
207119.9999962,987.253,1095.11647192617,731,-256.253,38.2045164357897,27.3709075432421,0,0,0,0,2,62.269,1.40916789976389,-44.4515751770814,4966.41161449809,1
207180.000002682,960.468,1067.97350250627,731,-229.468,38.2778913483813,27.3748208719137,0,0,0,0,2,63.013,1.40916867703905,-44.4509922207112,4966.06914724251,1
207239.999999106,935.692,1040.35577285055,731,-204.692,38.3435967038018,27.3783251575361,0,0,0,0,2,63.765,1.40916945431408,-44.4504092644388,4964.82717088241,1
207299.99999553,907.836,1012.26216760551,731,-176.836,38.4022077546313,27.381451080247,0,0,0,0,2,64.525,1.40917028705898,-44.4498851764082,4962.68560397761,1
207360.000002012,880.783,983.729146621236,731,-149.783,38.4528425805379,27.3841516042954,0,0,0,0,2,65.292,1.40917125050589,-44.4494997976437,4959.64431262005,1
207419.999998435,853.462,954.794665158438,731,-122.462,38.4957311107511,27.3864389925734,0,0,0,0,2,66.065,1.40917221395264,-44.4491144189437,4955.70310933602,1
207480.000004917,825.071,925.384350537732,731,-94.071,38.5307966067484,27.3883091523599,0,0,0,0,2,66.846,1.40917317739955,-44.4487290401792,4950.86175766044,1
207540.000001341,796.813,895.612257960267,731,-65.813,38.5577326871159,27.3897457433128,0,0,0,0,2,67.632,1.4091741408463,-44.4483436614792,4945.11996718346,1
207599.999997765,768.02,865.404350073099,731,-37.02,38.576577434777,27.3907507965214,0,0,0,0,2,68.425,1.40917508599967,-44.4479355002479,4938.47739641244,1
207660.000004247,740.164,834.877316152591,731,-9.16399999999999,38.5871776590246,27.3913161418146,0,0,0,0,2,69.222,1.40917588045447,-44.4473396591463,4930.9336523162,1
207720.000000671,712.71,803.957187992375,731,18.29,38.5898016583495,27.3914560884453,0,0,0,0,2,70.025,1.40917667490914,-44.4467438181445,4922.48829579242,1
207779.999997094,680.435,772.685231098824,731,50.5650000000001,38.5842889027554,27.3911620748136,0,0,0,0,2,70.833,1.40917746936381,-44.4461479771427,4913.14083308302,1
207840.000003576,653.785,741.064755596867,731,77.215,38.5690481981836,27.3903492372365,0,0,0,0,2,71.646,1.40917826381861,-44.445552136041,4902.89072682904,1
207900,624.054,709.138481894456,731,106.946,38.5457749656412,27.3891079981675,0,0,0,0,2,72.463,1.409179060252,-44.4449698739985,4891.73738781244,1
207959.999996424,594.19,676.950054441412,731,136.81,38.5135405665285,27.3873888302149,0,0,0,0,2,73.283,1.4091798816831,-44.4445591584508,4879.68018297274,1
208020.000002906,564.995,644.425525627453,731,166.005,38.4723049135578,27.3851895953897,0,0,0,0,2,74.108,1.40918070311433,-44.4441484428341,4866.71843402001,1
208079.999999329,533.658,611.648476811751,731,197.342,38.4222696488009,27.382521047936,0,0,0,0,2,74.936,1.40918152454543,-44.4437377272863,4852.85141811912,1
208139.999995753,507.678,578.62432834154,731,223.322,38.3627891559382,27.3793487549834,0,0,0,0,2,75.767,1.40918234597652,-44.4433270117385,4838.07836917968,1
208200.000002235,481.162,545.358700545105,731,249.838,38.2954780785848,27.3757588308579,0,0,0,0,2,76.601,1.40918313053928,-44.4429129738111,4822.39848093832,1
208259.999998659,451.834,511.857430099527,731,279.166,38.2201748619567,27.3717426593044,0,0,0,0,2,77.438,1.40918377106532,-44.4424859564536,4805.81090760116,1
208319.999995083,426.121,478.166553743609,731,304.879,38.1360319462546,27.3672550371336,0,0,0,0,2,78.277,1.40918441159136,-44.4420589390961,4788.31476699866,1
